customer_id,segment_name,recency,frequency,monetary,R,F,M,RFM_Total,ticket_count,neg_ticket_rate,return_rate,avg_discount,sessions_30d,last_visit_days_ago,campaign_clicks_30d,loyalty_tier,churn_next_60d
CUST00847,Champions,4,6,6336.01,5,5,5,15,2.0,0.5,0.0,0.355,12,4,5,,0
CUST00848,New Customers,4,1,547.18,5,1,1,7,0.0,0.0,0.0,0.28,8,0,1,,0
CUST00849,Champions,6,7,4218.23,5,5,5,15,0.0,0.0,0.0,0.29571428571428576,9,14,2,Gold,0
CUST00850,Needs Nurturing,7,2,2278.0299999999997,5,2,3,10,1.0,1.0,0.5,0.355,5,4,0,Silver,1
CUST00851,Needs Nurturing,0,2,1188.6200000000001,5,2,2,9,1.0,1.0,0.5,0.275,8,0,0,Gold,0
CUST00852,Needs Nurturing,66,3,1379.6599999999999,3,3,2,8,0.0,0.0,0.0,0.32,1,15,1,Gold,0
CUST00853,Discount Sensitive,61,1,318.94,3,1,1,5,1.0,1.0,0.0,0.47,9,13,0,,1
CUST00854,At Risk,279,3,2249.63,1,3,3,7,0.0,0.0,0.0,0.2733333333333334,1,44,0,Silver,1
CUST00855,Dormant,292,1,613.47,1,1,1,3,0.0,0.0,0.0,0.43,1,52,0,,1
CUST00856,At Risk,135,1,2235.84,2,1,3,6,1.0,0.0,0.0,0.19,1,27,3,Silver,0
CUST00857,Loyal Customers,67,5,5033.19,3,4,5,12,3.0,1.0,0.2,0.286,3,4,1,,0
CUST00858,At Risk,90,3,2363.5299999999997,2,3,3,8,0.0,0.0,0.0,0.21333333333333335,1,13,0,Silver,1
CUST00859,At Risk,169,4,2159.64,1,4,3,8,0.0,0.0,0.0,0.3075,10,36,2,Silver,1
CUST00860,Needs Nurturing,79,1,1472.26,3,1,2,6,1.0,1.0,0.0,0.27,7,23,4,,0
CUST00861,At Risk,170,3,1530.88,1,3,2,6,1.0,1.0,0.0,0.31666666666666665,3,29,2,Platinum,1
CUST00862,At Risk,453,4,3934.7400000000002,1,4,4,9,0.0,0.0,0.0,0.235,2,60,0,,1
CUST00863,Champions,25,4,2928.87,4,4,4,12,0.0,0.0,0.0,0.2275,6,4,0,,0
CUST00864,At Risk,138,2,1042.98,2,2,2,6,2.0,0.5,0.0,0.265,2,24,1,,1
CUST00865,Needs Nurturing,50,2,1503.1100000000001,3,2,2,7,1.0,1.0,0.0,0.38,10,15,2,,0
CUST00866,New Customers,26,1,1280.71,4,1,2,7,0.0,0.0,0.0,0.06,5,1,0,,1
CUST00867,Discount Sensitive,15,1,424.64,5,1,1,7,1.0,1.0,0.0,0.55,6,22,0,,1
CUST00868,New Customers,20,1,832.57,5,1,2,8,0.0,0.0,0.0,0.4,14,0,1,Silver,0
CUST00869,High-Value but Unhappy,93,6,3202.61,2,5,4,11,2.0,1.0,0.16666666666666666,0.35333333333333333,0,4,0,,1
CUST00870,High-Value but Unhappy,86,7,5454.610000000001,2,5,5,12,1.0,1.0,0.0,0.2914285714285714,13,37,0,,0
CUST00871,At Risk,122,8,7332.96,2,5,5,12,2.0,0.0,0.0,0.20625,3,23,0,,1
CUST00872,At Risk,125,3,1959.48,2,3,3,8,0.0,0.0,0.0,0.26666666666666666,6,24,2,Silver,1
CUST00873,Champions,3,4,4213.62,5,4,5,14,0.0,0.0,0.0,0.1975,2,13,0,,0
CUST00874,New Customers,21,1,511.56,4,1,1,6,0.0,0.0,0.0,0.24,7,3,0,,1
CUST00875,New Customers,30,1,363.1,4,1,1,6,0.0,0.0,0.0,0.31,1,6,0,,0
CUST00876,Needs Nurturing,36,3,1392.13,4,3,2,9,2.0,1.0,0.0,0.4166666666666667,6,13,1,,1
CUST00877,Needs Nurturing,63,3,1904.33,3,3,3,9,1.0,1.0,0.0,0.18333333333333335,7,24,0,Silver,1
CUST00878,At Risk,134,2,2578.68,2,2,4,8,0.0,0.0,0.0,0.13,12,14,1,,0
CUST00879,At Risk,155,6,5967.77,1,5,5,11,0.0,0.0,0.0,0.20833333333333334,4,24,0,Gold,1
CUST00880,Loyal Customers,16,4,2399.63,5,4,3,12,1.0,1.0,0.25,0.19999999999999998,11,21,0,,0
CUST00881,Champions,4,8,9492.15,5,5,5,15,0.0,0.0,0.0,0.21375,6,9,0,,0
CUST00882,Needs Nurturing,85,2,894.79,3,2,2,7,1.0,0.0,0.0,0.225,2,11,0,Silver,1
CUST00883,At Risk,126,3,6706.94,2,3,5,10,0.0,0.0,0.0,0.07666666666666667,1,21,1,,0
CUST00884,Dormant,271,1,365.93,1,1,1,3,0.0,0.0,0.0,0.26,1,55,0,,1
CUST00885,Champions,31,8,6880.8099999999995,4,5,5,14,2.0,0.5,0.125,0.21625,10,21,1,Platinum,1
CUST00886,Champions,1,5,2647.05,5,4,4,13,3.0,1.0,0.2,0.316,3,12,0,,0
CUST00887,Loyal Customers,9,3,2344.2,5,3,3,11,2.0,1.0,0.0,0.30333333333333334,0,6,2,,0
CUST00888,At Risk,108,3,2556.74,2,3,3,8,0.0,0.0,0.0,0.3666666666666667,0,23,1,,1
CUST00889,Loyal Customers,44,3,2012.98,4,3,3,10,1.0,1.0,0.3333333333333333,0.3866666666666667,2,11,0,,1
CUST00890,New Customers,24,1,631.59,4,1,1,6,1.0,0.0,0.0,0.06,1,8,0,Gold,0
CUST00891,Loyal Customers,13,3,3475.43,5,3,4,12,0.0,0.0,0.0,0.3433333333333333,0,1,0,,0
CUST00892,Discount Sensitive,9,1,360.98,5,1,1,7,0.0,0.0,0.0,0.48,5,5,1,,0
CUST00893,At Risk,99,2,2269.27,2,2,3,7,0.0,0.0,0.0,0.34,5,37,0,,1
CUST00894,Needs Nurturing,25,2,1903.85,4,2,3,9,2.0,1.0,0.0,0.31,2,9,0,,1
CUST00895,Needs Nurturing,54,4,1415.7,3,4,2,9,1.0,1.0,0.0,0.3725,14,21,1,Silver,1
CUST00896,Champions,10,9,7413.08,5,5,5,15,2.0,1.0,0.1111111111111111,0.23555555555555557,3,12,1,,0
CUST00897,New Customers,13,1,584.95,5,1,1,7,0.0,0.0,0.0,0.11,3,2,1,,0
CUST00898,High-Value but Unhappy,339,6,4353.639999999999,1,5,5,11,1.0,1.0,0.16666666666666666,0.305,2,60,1,,1
CUST00899,Dormant,187,1,574.65,1,1,1,3,1.0,1.0,1.0,0.18,4,47,0,Silver,1
CUST00900,Needs Nurturing,58,2,1242.65,3,2,2,7,1.0,1.0,0.0,0.25,1,10,1,Gold,1
CUST00901,Loyal Customers,35,4,2025.21,4,4,3,11,3.0,0.3333333333333333,0.0,0.245,9,11,0,,0
CUST00902,New Customers,6,1,1318.64,5,1,2,8,0.0,0.0,0.0,0.29,5,0,1,,0
CUST00903,New Customers,42,1,632.18,4,1,1,6,1.0,1.0,0.0,0.34,13,11,0,Silver,1
CUST00904,Champions,41,7,5113.860000000001,4,5,5,14,4.0,1.0,0.2857142857142857,0.2757142857142857,7,2,2,,0
CUST00905,Champions,30,5,5594.75,4,4,5,13,2.0,1.0,0.0,0.304,11,0,1,Gold,0
CUST00906,Needs Nurturing,38,2,1449.41,4,2,2,8,0.0,0.0,0.0,0.395,3,12,0,,1
CUST00907,High-Value but Unhappy,220,3,2874.51,1,3,4,8,2.0,1.0,0.0,0.37333333333333335,2,60,0,,1
CUST00908,High-Value but Unhappy,27,2,2799.02,4,2,4,10,1.0,1.0,0.0,0.21,3,0,2,Gold,0
CUST00909,Discount Sensitive,185,1,615.14,1,1,1,3,1.0,1.0,1.0,0.49,0,32,0,,1
CUST00910,At Risk,127,1,1239.32,2,1,2,5,1.0,1.0,0.0,0.39,3,22,1,,1
CUST00911,Champions,30,9,5240.42,4,5,5,14,1.0,1.0,0.1111111111111111,0.28111111111111114,2,21,0,,0
CUST00912,At Risk,138,2,1516.54,2,2,2,6,0.0,0.0,0.0,0.315,0,35,2,,1
CUST00913,At Risk,183,3,1818.9,1,3,3,7,1.0,1.0,0.0,0.37333333333333335,1,38,1,,1
CUST00914,Loyal Customers,36,3,1633.9099999999999,4,3,3,10,0.0,0.0,0.0,0.4266666666666667,13,8,0,Gold,0
CUST00915,At Risk,113,4,2277.22,2,4,3,9,2.0,0.5,0.0,0.25,1,26,0,Silver,1
CUST00916,Champions,20,5,4003.46,5,4,4,13,2.0,0.5,0.2,0.202,9,0,1,,0
CUST00917,At Risk,286,3,1704.79,1,3,3,7,1.0,1.0,0.0,0.2833333333333333,1,60,1,,1
CUST00918,At Risk,236,2,1142.22,1,2,2,5,1.0,0.0,0.0,0.38,1,43,0,,1
CUST00919,Needs Nurturing,10,2,1976.3400000000001,5,2,3,10,1.0,1.0,0.0,0.23,13,5,0,,0
CUST00920,Loyal Customers,66,4,3650.77,3,4,4,11,2.0,1.0,0.5,0.27749999999999997,12,12,3,,1
CUST00921,At Risk,195,1,1335.06,1,1,2,4,1.0,1.0,1.0,0.1,3,49,0,Gold,1
CUST00922,New Customers,11,1,1131.6,5,1,2,8,0.0,0.0,0.0,0.19,9,2,3,,0
CUST00923,Loyal Customers,57,7,4149.83,3,5,5,13,2.0,0.5,0.0,0.27714285714285714,8,16,0,Silver,1
CUST00924,Champions,44,4,3018.21,4,4,4,12,0.0,0.0,0.0,0.3525,1,17,1,,0
CUST00925,New Customers,44,1,464.59,4,1,1,6,1.0,1.0,0.0,0.3,6,0,0,,0
CUST00926,Loyal Customers,1,3,1704.96,5,3,3,11,1.0,1.0,0.0,0.21,5,2,0,Platinum,0
CUST00927,Dormant,343,1,617.86,1,1,1,3,0.0,0.0,0.0,0.36,1,60,0,Platinum,1
CUST00928,Discount Sensitive,229,1,325.55,1,1,1,3,0.0,0.0,0.0,0.53,1,60,2,,1
CUST00929,New Customers,43,1,325.51,4,1,1,6,0.0,0.0,0.0,0.11,5,10,1,,0
CUST00930,Loyal Customers,59,4,2336.4900000000002,3,4,3,10,1.0,1.0,0.25,0.355,9,8,0,Gold,0
CUST00931,New Customers,30,1,1030.44,4,1,2,7,0.0,0.0,0.0,0.36,11,9,0,,0
CUST00932,Needs Nurturing,83,1,688.68,3,1,1,5,1.0,1.0,1.0,0.2,12,29,0,Gold,1
CUST00933,At Risk,205,3,2102.12,1,3,3,7,0.0,0.0,0.0,0.22666666666666666,0,41,0,Silver,1
CUST00934,Champions,44,10,6237.47,4,5,5,14,3.0,0.3333333333333333,0.1,0.258,4,15,1,,1
CUST00935,Champions,28,5,3594.4,4,4,4,12,0.0,0.0,0.0,0.352,7,9,0,Gold,0
CUST00936,Needs Nurturing,35,2,2188.31,4,2,3,9,1.0,1.0,0.0,0.18,3,3,1,Silver,0
CUST00937,High-Value but Unhappy,126,5,3342.44,2,4,4,10,1.0,1.0,0.0,0.16999999999999998,2,10,2,,1
CUST00938,Loyal Customers,26,3,4729.23,4,3,5,12,1.0,1.0,0.0,0.2933333333333334,2,0,0,,1
CUST00939,New Customers,9,1,560.91,5,1,1,7,0.0,0.0,0.0,0.18,7,0,2,,0
CUST00940,At Risk,236,2,1727.24,1,2,3,6,2.0,1.0,1.0,0.14500000000000002,0,49,0,,0
CUST00941,High-Value but Unhappy,183,5,3758.0600000000004,1,4,4,9,2.0,1.0,0.0,0.294,6,46,1,,1
CUST00942,New Customers,7,1,407.18,5,1,1,7,1.0,1.0,1.0,0.35,4,5,1,,1
CUST00943,At Risk,346,5,3965.95,1,4,4,9,0.0,0.0,0.0,0.304,2,60,0,Silver,1
CUST00944,Loyal Customers,74,6,4456.65,3,5,5,13,1.0,1.0,0.16666666666666666,0.24833333333333332,1,15,1,Gold,1
CUST00945,New Customers,4,1,1143.18,5,1,2,8,0.0,0.0,0.0,0.14,5,0,0,,0
CUST00946,Dormant,173,1,542.29,1,1,1,3,0.0,0.0,0.0,0.39,4,35,5,,1
CUST00947,Champions,41,9,8603.45,4,5,5,14,2.0,1.0,0.1111111111111111,0.16333333333333333,0,19,0,,0
CUST00948,Needs Nurturing,79,1,923.64,3,1,2,6,0.0,0.0,0.0,0.1,11,19,0,,1
CUST00949,At Risk,130,2,1269.04,2,2,2,6,0.0,0.0,0.0,0.14500000000000002,2,17,0,,1
CUST00950,High-Value but Unhappy,209,3,3765.9,1,3,4,8,1.0,1.0,0.0,0.16666666666666666,5,50,0,,1
CUST00951,Needs Nurturing,62,1,602.19,3,1,1,5,0.0,0.0,0.0,0.12,6,6,2,Gold,0
CUST00952,Champions,42,8,4710.47,4,5,5,14,0.0,0.0,0.0,0.33625,16,13,4,Gold,0
CUST00953,Loyal Customers,9,3,1925.94,5,3,3,11,1.0,1.0,0.3333333333333333,0.38999999999999996,5,0,2,Silver,0
CUST00954,Discount Sensitive,25,2,769.86,4,2,1,7,0.0,0.0,0.0,0.475,12,5,2,,0
CUST00955,Needs Nurturing,63,2,748.92,3,2,1,6,0.0,0.0,0.0,0.145,4,16,0,,1
CUST00956,Champions,31,7,5800.25,4,5,5,14,2.0,1.0,0.0,0.3028571428571429,10,15,1,Gold,0
CUST00957,Needs Nurturing,37,3,1481.5,4,3,2,9,1.0,1.0,0.3333333333333333,0.26,5,6,0,,0
CUST00958,At Risk,160,2,1033.42,1,2,2,5,1.0,0.0,0.0,0.27,2,23,0,Silver,1
CUST00959,Loyal Customers,63,7,3865.13,3,5,4,12,1.0,1.0,0.14285714285714285,0.3085714285714286,0,20,0,Silver,1
CUST00960,High-Value but Unhappy,146,4,3772.4900000000002,2,4,4,10,2.0,0.5,0.25,0.2125,1,16,0,,1
CUST00961,High-Value but Unhappy,151,6,4247.5599999999995,1,5,5,11,1.0,1.0,0.16666666666666666,0.35333333333333333,2,43,0,,0
CUST00962,New Customers,22,1,349.41,4,1,1,6,1.0,1.0,1.0,0.26,9,19,0,,1
CUST00963,Needs Nurturing,103,1,641.2,2,1,1,4,0.0,0.0,0.0,0.34,9,20,1,,1
CUST00964,At Risk,219,3,2167.08,1,3,3,7,0.0,0.0,0.0,0.25,0,47,0,,1
CUST00965,Needs Nurturing,8,2,507.14,5,2,1,8,2.0,0.5,0.0,0.31,5,1,0,Silver,0
CUST00966,New Customers,40,1,2196.79,4,1,3,8,1.0,0.0,0.0,0.3,4,19,2,,0
CUST00967,At Risk,218,2,2065.27,1,2,3,6,1.0,1.0,0.5,0.29000000000000004,2,53,0,,1
CUST00968,High-Value but Unhappy,98,6,6505.79,2,5,5,12,1.0,1.0,0.0,0.29,12,4,0,,1
CUST00969,Champions,31,4,2654.59,4,4,4,12,1.0,1.0,0.0,0.3025,14,16,4,Gold,0
CUST00970,At Risk,188,3,1607.64,1,3,3,7,1.0,0.0,0.0,0.41,6,15,3,,1
CUST00971,Loyal Customers,62,8,5099.62,3,5,5,13,1.0,1.0,0.0,0.285,20,9,2,,0
CUST00972,Loyal Customers,64,5,5941.2,3,4,5,12,1.0,1.0,0.0,0.27799999999999997,5,8,4,,0
CUST00973,Champions,22,7,2980.9700000000003,4,5,4,13,2.0,0.5,0.0,0.27285714285714285,4,4,0,Silver,0
CUST00974,Loyal Customers,79,5,3559.55,3,4,4,11,2.0,1.0,0.2,0.264,11,12,0,Gold,0
CUST00975,Loyal Customers,50,4,2517.6099999999997,3,4,3,10,0.0,0.0,0.0,0.3075,11,4,0,Silver,0
CUST00976,Champions,5,7,5735.389999999999,5,5,5,15,2.0,1.0,0.14285714285714285,0.33,9,4,3,,0
CUST00977,Needs Nurturing,5,2,1375.4499999999998,5,2,2,9,0.0,0.0,0.0,0.255,9,8,2,,0
CUST00978,Dormant,307,1,725.16,1,1,1,3,1.0,1.0,0.0,0.38,0,56,0,,1
CUST00979,High-Value but Unhappy,103,8,6304.8099999999995,2,5,5,12,1.0,1.0,0.0,0.27999999999999997,5,28,0,Silver,1
CUST00980,Needs Nurturing,81,1,492.33,3,1,1,5,0.0,0.0,0.0,0.26,4,21,1,Silver,1
CUST00981,High-Value but Unhappy,103,8,6263.0,2,5,5,12,1.0,1.0,0.0,0.31125,6,22,0,Gold,0
CUST00982,At Risk,90,4,1862.8899999999999,2,4,3,9,3.0,1.0,0.0,0.32999999999999996,4,11,2,,0
CUST00983,At Risk,256,2,1982.29,1,2,3,6,1.0,0.0,0.0,0.10500000000000001,1,43,0,,1
CUST00984,Needs Nurturing,44,2,1055.25,4,2,2,8,0.0,0.0,0.0,0.22999999999999998,3,3,0,Silver,0
CUST00985,Needs Nurturing,85,1,734.6,3,1,1,5,1.0,1.0,0.0,0.15,5,20,0,,1
CUST00986,Loyal Customers,62,5,3357.17,3,4,4,11,0.0,0.0,0.0,0.33799999999999997,1,3,0,,0
CUST00987,Champions,7,5,5784.1,5,4,5,14,1.0,1.0,0.0,0.3,2,0,0,Gold,0
CUST00988,Champions,3,6,4188.58,5,5,5,15,0.0,0.0,0.0,0.18666666666666668,3,1,0,,0
CUST00989,At Risk,158,5,4165.87,1,4,5,10,0.0,0.0,0.0,0.22999999999999998,0,47,0,,1
CUST00990,High-Value but Unhappy,167,8,6096.85,1,5,5,11,2.0,1.0,0.125,0.31125,6,37,0,,0
CUST00991,Champions,41,11,11394.83,4,5,5,14,2.0,1.0,0.0,0.24181818181818182,9,16,1,Gold,0
CUST00992,At Risk,272,5,4442.45,1,4,5,10,0.0,0.0,0.0,0.322,6,46,3,,1
CUST00993,At Risk,164,7,6785.33,1,5,5,11,1.0,0.0,0.0,0.10714285714285714,1,39,0,,1
CUST00994,Loyal Customers,52,5,4659.69,3,4,5,12,0.0,0.0,0.0,0.366,8,5,1,Silver,0
CUST00995,At Risk,159,4,2523.84,1,4,3,8,0.0,0.0,0.0,0.33,6,33,1,,1
CUST00996,Champions,8,6,3267.7200000000003,5,5,4,14,3.0,0.6666666666666666,0.0,0.17833333333333334,14,3,0,,0
CUST00997,Dormant,180,1,325.85,1,1,1,3,1.0,1.0,0.0,0.33,4,36,1,,1
CUST00998,Loyal Customers,63,4,3519.26,3,4,4,11,0.0,0.0,0.0,0.2,6,23,0,Silver,0
CUST00999,At Risk,148,7,4930.56,1,5,5,11,2.0,0.5,0.0,0.30428571428571427,0,28,1,Silver,1
CUST01000,Loyal Customers,52,3,2789.66,3,3,4,10,1.0,1.0,0.0,0.3066666666666667,3,19,0,,0
CUST01001,At Risk,313,5,4064.54,1,4,5,10,0.0,0.0,0.0,0.22800000000000004,1,57,2,Silver,1
CUST01002,Loyal Customers,71,5,2761.33,3,4,4,11,0.0,0.0,0.0,0.22199999999999998,11,12,0,Silver,0
CUST01003,At Risk,138,1,944.62,2,1,2,5,1.0,1.0,0.0,0.32,6,43,0,,1
CUST01004,High-Value but Unhappy,215,7,5599.9,1,5,5,11,1.0,1.0,0.0,0.3385714285714286,1,49,0,,1
CUST01005,At Risk,144,1,1329.67,2,1,2,5,1.0,0.0,0.0,0.18,4,19,0,,1
CUST01006,New Customers,4,1,404.58,5,1,1,7,0.0,0.0,0.0,0.2,3,4,0,Silver,0
CUST01007,At Risk,86,4,1916.8200000000002,2,4,3,9,1.0,1.0,0.0,0.3125,5,9,2,Silver,0
CUST01008,Dormant,269,1,473.15,1,1,1,3,0.0,0.0,0.0,0.1,1,50,0,,1
CUST01009,New Customers,41,1,334.39,4,1,1,6,0.0,0.0,0.0,0.32,7,0,0,,0
CUST01010,New Customers,22,1,531.29,4,1,1,6,0.0,0.0,0.0,0.25,3,0,0,,0
CUST01011,At Risk,365,4,1951.66,1,4,3,8,0.0,0.0,0.0,0.265,4,60,0,,1
CUST01012,Champions,30,4,2561.7,4,4,4,12,2.0,1.0,0.25,0.1625,7,8,0,,0
CUST01013,At Risk,307,2,1302.3899999999999,1,2,2,5,1.0,1.0,0.5,0.255,0,53,0,,1
CUST01014,High-Value but Unhappy,137,7,3972.09,2,5,4,11,1.0,1.0,0.0,0.26857142857142857,1,23,1,,1
CUST01015,Loyal Customers,39,3,1760.74,4,3,3,10,1.0,1.0,0.0,0.09333333333333334,12,3,1,Silver,0
CUST01016,Needs Nurturing,0,2,879.1499999999999,5,2,2,9,0.0,0.0,0.0,0.245,6,1,0,Gold,0
CUST01017,High-Value but Unhappy,133,5,4886.54,2,4,5,11,2.0,1.0,0.2,0.258,3,13,0,,0
CUST01018,New Customers,4,1,403.76,5,1,1,7,1.0,0.0,0.0,0.36,10,7,1,,0
CUST01019,At Risk,290,2,1151.0900000000001,1,2,2,5,1.0,1.0,0.0,0.38,4,59,3,,1
CUST01020,Dormant,131,1,236.73,2,1,1,4,0.0,0.0,0.0,0.33,1,29,0,Silver,1
CUST01021,Needs Nurturing,15,2,1013.42,5,2,2,9,1.0,1.0,0.5,0.36,6,0,2,,0
CUST01022,Discount Sensitive,252,2,1528.4,1,2,2,5,1.0,1.0,0.0,0.455,0,40,0,,1
CUST01023,At Risk,204,1,948.21,1,1,2,4,0.0,0.0,0.0,0.24,8,47,0,Gold,1
CUST01024,New Customers,20,1,370.39,5,1,1,7,0.0,0.0,0.0,0.31,10,12,2,,0
CUST01025,Champions,29,5,6092.71,4,4,5,13,2.0,1.0,0.2,0.182,20,6,5,Platinum,0
CUST01026,Needs Nurturing,65,2,759.58,3,2,1,6,1.0,1.0,0.0,0.41500000000000004,9,17,1,,1
CUST01027,Loyal Customers,58,4,4029.9500000000003,3,4,5,12,2.0,1.0,0.0,0.175,11,12,0,,0
CUST01028,At Risk,173,1,2809.6,1,1,4,6,0.0,0.0,0.0,0.26,6,45,0,Silver,1
CUST01029,At Risk,110,3,1246.4,2,3,2,7,2.0,0.5,0.0,0.36999999999999994,3,12,0,Gold,0
CUST01030,Champions,32,11,8329.47,4,5,5,14,0.0,0.0,0.0,0.2381818181818182,10,0,2,Silver,0
CUST01031,At Risk,174,5,3089.5600000000004,1,4,4,9,1.0,0.0,0.0,0.406,4,48,0,Silver,1
CUST01032,New Customers,11,1,624.38,5,1,1,7,0.0,0.0,0.0,0.41,5,6,2,Silver,0
CUST01033,Champions,14,10,5486.38,5,5,5,15,4.0,0.75,0.2,0.37,4,0,1,,0
CUST01034,At Risk,100,9,5240.5599999999995,2,5,5,12,0.0,0.0,0.0,0.2922222222222222,9,22,2,Silver,0
CUST01035,Champions,5,7,3702.49,5,5,4,14,1.0,1.0,0.14285714285714285,0.4271428571428571,5,0,1,,0
CUST01036,At Risk,141,6,5297.63,2,5,5,12,0.0,0.0,0.0,0.17166666666666666,8,29,0,,1
CUST01037,New Customers,8,1,681.83,5,1,1,7,0.0,0.0,0.0,0.37,6,0,0,Silver,0
CUST01038,Loyal Customers,52,4,1834.46,3,4,3,10,1.0,1.0,0.0,0.2375,4,5,1,,1
CUST01039,At Risk,129,3,1893.67,2,3,3,8,2.0,0.5,0.3333333333333333,0.25666666666666665,12,26,1,,0
CUST01040,Dormant,130,1,594.23,2,1,1,4,1.0,0.0,0.0,0.31,1,26,0,,1
CUST01041,Dormant,164,1,149.0,1,1,1,3,0.0,0.0,0.0,0.35,1,34,0,Silver,0
CUST01042,New Customers,0,1,610.96,5,1,1,7,0.0,0.0,0.0,0.25,10,0,1,,0
CUST01043,Discount Sensitive,74,1,464.25,3,1,1,5,0.0,0.0,0.0,0.62,1,8,0,,1
CUST01044,Needs Nurturing,84,1,2141.49,3,1,3,7,0.0,0.0,0.0,0.22,2,21,0,,0
CUST01045,At Risk,143,2,1560.91,2,2,3,7,0.0,0.0,0.0,0.22,4,14,0,,0
CUST01046,At Risk,105,1,1032.89,2,1,2,5,1.0,1.0,0.0,0.1,1,9,0,,1
CUST01047,Needs Nurturing,149,1,389.07,1,1,1,3,0.0,0.0,0.0,0.22,2,26,0,Silver,1
CUST01048,Needs Nurturing,128,1,616.59,2,1,1,4,1.0,1.0,0.0,0.05,8,31,0,,1
CUST01049,Needs Nurturing,144,1,345.2,2,1,1,4,0.0,0.0,0.0,0.11,6,25,1,,1
CUST01050,Needs Nurturing,5,2,1629.56,5,2,3,10,0.0,0.0,0.0,0.095,8,0,0,Silver,0
CUST01051,At Risk,103,2,1390.63,2,2,2,6,1.0,1.0,0.0,0.38,7,26,3,Silver,1
CUST01052,Dormant,173,1,763.75,1,1,1,3,0.0,0.0,0.0,0.05,7,42,0,Gold,1
CUST01053,At Risk,146,2,2622.57,2,2,4,8,1.0,0.0,0.0,0.205,0,32,0,Silver,1
CUST01054,High-Value but Unhappy,176,5,2628.9300000000003,1,4,4,9,2.0,1.0,0.0,0.378,1,41,0,Silver,1
CUST01055,High-Value but Unhappy,206,4,4625.5599999999995,1,4,5,10,1.0,1.0,0.25,0.17500000000000002,12,37,3,,1
CUST01056,Loyal Customers,64,6,4860.58,3,5,5,13,2.0,1.0,0.3333333333333333,0.20833333333333334,3,3,0,,0
CUST01057,New Customers,2,1,916.36,5,1,2,8,1.0,1.0,0.0,0.18,3,10,2,,0
CUST01058,At Risk,110,3,1535.77,2,3,2,7,2.0,0.5,0.0,0.23666666666666666,1,25,1,,1
CUST01059,Needs Nurturing,146,1,601.72,2,1,1,4,1.0,1.0,0.0,0.31,5,30,0,Platinum,1
CUST01060,Needs Nurturing,52,2,1762.54,3,2,3,8,1.0,0.0,0.0,0.265,2,10,0,Silver,0
CUST01061,Loyal Customers,2,3,1789.86,5,3,3,11,0.0,0.0,0.0,0.43,11,0,1,Silver,0
CUST01062,High-Value but Unhappy,294,5,2991.27,1,4,4,9,2.0,1.0,0.0,0.194,1,50,2,Silver,1
CUST01063,Discount Sensitive,20,1,259.22,5,1,1,7,1.0,1.0,1.0,0.5,2,4,1,,0
CUST01064,Needs Nurturing,6,2,898.3599999999999,5,2,2,9,0.0,0.0,0.0,0.155,9,14,0,Silver,0
CUST01065,Needs Nurturing,3,2,1035.32,5,2,2,9,1.0,1.0,0.0,0.375,4,3,0,Silver,0
CUST01066,New Customers,11,1,816.92,5,1,2,8,0.0,0.0,0.0,0.23,2,3,2,,0
CUST01067,Needs Nurturing,25,2,1043.57,4,2,2,8,1.0,1.0,0.0,0.28,3,6,0,Platinum,0
CUST01068,At Risk,130,5,3945.95,2,4,4,10,0.0,0.0,0.0,0.292,2,16,0,Silver,1
CUST01069,New Customers,55,1,1446.51,3,1,2,6,0.0,0.0,0.0,0.26,3,13,1,Gold,0
CUST01070,Champions,11,8,5227.41,5,5,5,15,2.0,1.0,0.0,0.26625,1,4,1,,0
CUST01071,New Customers,14,1,690.61,5,1,1,7,0.0,0.0,0.0,0.17,7,3,1,,0
CUST01072,Dormant,183,1,377.27,1,1,1,3,1.0,1.0,1.0,0.3,8,40,3,,1
CUST01073,Loyal Customers,80,3,4033.7000000000003,3,3,5,11,2.0,0.5,0.3333333333333333,0.14333333333333334,5,29,0,,1
CUST01074,At Risk,114,3,1784.42,2,3,3,8,0.0,0.0,0.0,0.24,12,18,0,Gold,1
CUST01075,Needs Nurturing,26,2,1464.29,4,2,2,8,2.0,0.5,1.0,0.065,1,0,0,,1
CUST01076,Loyal Customers,83,6,2467.42,3,5,3,11,1.0,1.0,0.0,0.33166666666666667,2,6,0,Silver,0
CUST01077,Discount Sensitive,68,1,1080.77,3,1,2,6,0.0,0.0,0.0,0.45,1,22,0,,1
CUST01078,At Risk,156,2,777.22,1,2,2,5,1.0,0.0,0.0,0.24,2,39,1,Silver,1
CUST01079,At Risk,177,1,1832.92,1,1,3,5,0.0,0.0,0.0,0.1,5,33,0,,1
CUST01080,At Risk,117,3,1250.62,2,3,2,7,2.0,1.0,0.3333333333333333,0.37000000000000005,0,16,1,,1
CUST01081,Champions,19,4,4027.1899999999996,5,4,5,14,1.0,1.0,0.25,0.24,0,19,1,,0
CUST01082,New Customers,35,1,1181.66,4,1,2,7,0.0,0.0,0.0,0.34,4,0,0,,1
CUST01083,At Risk,236,2,767.05,1,2,1,4,0.0,0.0,0.0,0.35,1,49,2,,1
CUST01084,Loyal Customers,76,8,4552.1900000000005,3,5,5,13,1.0,1.0,0.0,0.2525,3,25,0,Gold,0
CUST01085,At Risk,358,1,1786.06,1,1,3,5,0.0,0.0,0.0,0.35,1,60,1,Gold,1
